0.51,0.94,0.84708
0.8,0.68,-0.27739
0.55,0.94,0.6548
0.81,0.33,-0.64446
0.95,0.17,-0.05531
0.85,0.03,-0.73154
0.01,0.35,0.39728
0.42,0.19,0.72105
0.82,0.03,-0.83658
0.92,0.85,0.32359
0.16,0.36,1.3384
0.3,0.1,1.1207
0.93,0.58,0.25028
0.72,0.52,-0.43738
0.07,0.64,1.0378
0.48,0.37,0.48916
0.88,0.45,-0.22792
0.35,0.26,1.0434
0.25,0.41,1.4717
0.74,0.71,-0.25505
0.28,0.37,1.4355
0.13,0.13,0.8704
0.89,0.94,0.30669
0.85,0.54,-0.18648
0.68,0.32,-0.60572
0.1,0.86,1.5098
0.76,0.59,-0.44096
0.91,0.04,-0.55215
0.3,0.44,1.3935
0.02,0.95,1.0239
0.06,0.17,0.59635
0.31,0.35,1.2537
0.3,0.01,0.96875
0.53,0.13,-0.057261
0.91,0.48,-0.030468
0.35,0.33,1.1544
0.94,0.26,-0.070822
0.76,0.24,-0.76022
0.55,0.22,-0.037526
0.34,0.87,1.6917
0.61,0.12,-0.58434
0.14,0.07,0.91483
0.88,0.84,0.12724
0.36,0.49,1.3116
1,0.51,0.52665
0.77,0.67,-0.38526
0.79,0.79,-0.24359
0.46,0.39,0.55796
0.36,0.76,1.4495
0.07,0.01,0.39159
0.74,0.04,-1.0332
0.17,0.83,1.7473
0.84,0.07,-0.69375
0.32,0.51,1.2845
0.15,0.93,1.8044
0.01,1,1.0213
0.14,0.14,0.87878
0.43,0.89,1.3022
0.04,0.52,0.78074
0.87,0.59,-0.12904
0.69,0.03,-0.89196
0.06,0.41,0.77749
0.04,0.81,1.0277
0.78,0.91,-0.11042
0.77,0.95,-0.021053
0.92,0.41,-0.12744
0.88,0.11,-0.5148
0.68,0.08,-0.78469
0.17,0.64,1.4713
0.54,0.28,0.012116
0.6,0.86,0.32681
0.14,0.23,1.0155
0.83,0.91,-0.0098592
0.47,0.75,0.86129
0.95,0.15,-0.12535
0.06,0.47,0.94291
0.28,0.2,1.2724
0.53,0.57,0.45313
0.22,0.7,1.6682
0.62,0.49,-0.21572
0.13,1,1.7748
0.45,0.11,0.38158
0.23,0.23,1.2005
0.54,0.51,0.36566
0.1,0.15,0.82492
0.76,0.07,-0.96275
0.15,0.87,1.6013
0.55,0.88,0.49858
0.9,0.82,0.23681
0.44,0.24,0.62017
0.19,0.41,1.3651
0.77,0.05,-0.96464
0.99,0.84,0.83503
0.64,0.58,-0.16794
0.71,0.78,-0.26805
0.32,0.07,0.97963
0,0.56,0.62945
0.72,0.96,-0.093988
0.13,0.26,0.99631
0.97,0.87,0.69492
0.7,0.02,-0.89433
0.28,0.74,1.6221
0.16,0.7,1.5037
0.27,0.08,1.0549
0.66,0.35,-0.53876
0.9,0.03,-0.50509
0.07,0.33,0.71555
0.73,0.87,-0.093329
0.84,0.12,-0.80113
0.77,0.31,-0.66483
0.23,0.66,1.7378
0.52,0.51,0.39175
0.5,0.61,0.70061
0.93,0.84,0.48271
0.77,0.64,-0.33642
0.43,0.3,0.80728
0.29,0.94,1.8573
0.01,0.15,0.24297
0.42,0.35,0.76612
0.33,0.33,1.2933
0.99,0.33,0.27978
0.68,0.43,-0.33559
0.13,0.25,0.99788
0.66,0.12,-0.78315
0.56,0.48,0.19222
0.08,0.85,1.3366
0.29,0.11,1.1347
0.56,0.13,-0.12707
0.03,0.25,0.50674
0.9,0.06,-0.48219
0.91,0.24,-0.2957
0.96,0.29,0.024718
0.53,0.94,0.82354
0.56,0.99,0.51672
0.32,0.53,1.4768
0.46,0.18,0.42682
0.34,0.24,1.1136
0.6,0.73,0.052743
0.39,0.79,1.3912
0.53,0.55,0.40502
0.7,0.89,0.00083392
0.7,0.98,0.047871
0.23,0.53,1.5272
0.08,0.76,1.2753
0.15,0.31,1.1401
0.98,0.49,0.36643
0.52,0.76,0.63604
0.76,0.4,-0.54157
0.49,0.44,0.50843
0.74,0.07,-0.95157
0.85,0.23,-0.60959
0.33,1,1.9116
0.22,0.47,1.4135
0.68,0.62,-0.28097
0.35,0.12,0.93778
0.18,0.29,1.2137
0.1,0.23,0.71547
0.8,0.08,-0.89887
0.55,0.78,0.47655
0.81,0.27,-0.67357
0.77,0.89,-0.10559
0.53,0.36,0.16676
0.34,0.7,1.5516
0.84,0.8,-0.12026
0.72,0.39,-0.54348
0.11,0.42,1.0666
0.43,0.35,0.79939
0.14,0.65,1.3328
0.1,0.88,1.4639
0.74,0.63,-0.34513
0.29,0.22,1.207
0.68,0.34,-0.46672
0.36,0.51,1.3815
0.22,0.51,1.526
0.71,0.84,-0.094541
0.66,0.96,0.09131
0.41,0.91,1.5004
0.09,0.54,0.97319
0.91,0.54,-0.0093521
0.8,0.95,-0.044854
0.59,0.56,0.084409
0.84,0.97,0.26801
0.45,0.25,0.54807
0.18,0.72,1.6192
0.89,0.74,0.098261
0.06,0.27,0.58928
0.36,0.98,1.8172
0.58,0.25,-0.26626
0.78,0,-0.96476
0.68,0.76,-0.16373
0.03,0.99,1.1797
0.7,0.64,-0.21675
0.17,0.9,1.822
0.65,0.78,-0.019012
0.67,0,-0.93631
0.79,0.5,-0.46557
0.11,0.78,1.4899
0.62,0.57,-0.11772
0.05,0.48,0.81452
0.26,0.75,1.8434
0.29,0.16,1.1392
0.94,0.52,0.18658
0.99,0.27,0.2703
0.94,0.71,0.40233
0.62,0.5,-0.17293
0.87,0.08,-0.67826
0.74,0.78,-0.067088
0.12,0.22,0.9212
0.13,0.11,0.88632
0.94,0.66,0.22432
0.17,0.57,1.5553
0.89,0.28,-0.40235
0.04,0.29,0.52773
0.45,0.68,1.0187
0.31,0.06,0.98713
0.76,0.41,-0.49853
0.21,0.97,2.001
0.87,0.46,-0.26584
0.37,0.51,1.1515
0.96,0.25,-0.17161
0.12,0.68,1.4526
0.45,0.1,0.52709
0.32,0.78,1.7171
0.55,0.13,-0.10707
0.24,0.13,1.0262
0,0.34,0.45224
0.96,1,0.71003
0.86,0.36,-0.37086
0.25,0.15,1.1299
0.02,0.39,0.45526
0.86,1,0.12312
0.86,0.22,-0.61178
0.59,0.01,-0.59461
0.86,0.04,-0.74658
0.48,0.83,0.95784
0.53,0.02,-0.17341
0.46,0.55,0.79857
0.49,0.14,0.27776
0.56,0.58,0.21531
0.46,0.94,1.1047
0.54,0.17,-0.093851
0.45,0.31,0.603
0.21,0.19,1.1695
0.25,0.91,1.8945
0.99,0.98,0.93887
0.83,0.46,-0.34908
0.63,0.06,-0.62549
0.27,0.94,1.8811
0.44,0.75,1.1929
0.05,0.79,1.1053
0.76,0.02,-0.92232
0.96,0.87,0.60742
0.01,0.36,0.45703
0.52,0.27,0.11113
0.83,0.57,-0.28271
0.13,0.49,1.1946
1,0.44,0.47015
0.77,0.54,-0.50564
0.54,0.79,0.53732
0.75,0.88,-0.13734
0.79,0.96,-0.061666
0.57,0.88,0.49479
0.22,0.29,1.1575
0.81,0.71,-0.16525
0.57,0.39,-0.066173
0.97,0.83,0.60809
0.14,0.2,0.87791
0.12,0.02,0.6995
0.11,0.4,1.1225
0.96,0.09,-0.17419
0.88,0.46,-0.26111
0.68,0.58,-0.44787
0.83,0.58,-0.21631
0.48,0.77,0.86748
0.39,0.2,0.91111
0.16,0.04,0.86001
0.43,0.85,1.2271
0.16,0.47,1.3649
0.62,0.24,-0.4663
0.49,0.05,0.098553
0.59,0.79,0.26853
0.33,0.39,1.2277
0.47,0.35,0.48568
0.33,0.81,1.7167
0.49,0.6,0.70009
0.8,0.16,-0.7792
0.42,0.41,0.92078
0.38,0.97,1.6052
0.55,0.11,-0.17081
0.32,0.67,1.5266
0.84,0.1,-0.73158
0.13,0.54,1.2573
0.44,0.63,0.94702
0.55,0.69,0.40758
0.64,0.74,-0.0079043
0.26,0.5,1.51
0.63,0.96,0.19488
0.84,0.15,-0.72233
0.27,0.63,1.6027
0.39,0.9,1.553
0.64,0.66,-0.11315
0.74,0.47,-0.49289
0.25,0.66,1.6259
0.7,0.24,-0.6962
0.55,0.34,0.1264
0.52,0.04,-0.10181
0.96,0.76,0.57821
1,0.56,0.55217
0.64,0.24,-0.47635
0.09,0.06,0.52599
0.43,0.77,1.1933
0.37,0.14,0.96106
0.39,0.8,1.3625
0.35,0.59,1.4413
0.97,0.88,0.76269
0.53,0.19,-0.12238
0.49,0.69,0.72237
0.97,0.59,0.37672
0.39,0.34,1.1167
0.43,0,0.45726
0.04,0.57,0.81377
0.32,0.81,1.831
0.36,0.16,0.88953
0.6,0.89,0.31797
0.66,0.09,-0.75103
0.11,0.34,0.95959
0.49,0.74,0.80812
0.09,0.73,1.0928
0.14,0.24,1.0259
0.94,0.91,0.51784
0.57,0.87,0.46919
1,0.82,0.83883
0.42,0.55,1.1049
0.3,0.36,1.3404
0.79,0.18,-0.8137
0.09,0.82,1.3426
0.13,0.47,1.1089
0.27,0.05,1.0203
0.79,0.87,-0.1025
0.95,0.59,0.28373
0.1,0.71,1.326
0.4,0.95,1.5078
0.38,0.8,1.4485
0.52,0.96,0.81639
0.81,0.72,-0.30926
0.06,0.3,0.78569
0.48,1,1.0249
0.33,0.61,1.604
0.1,0.02,0.54406
0.64,0.35,-0.37979
0.42,0.45,0.96662
0.32,0.14,1.1064
0.12,0.94,1.6859
0.37,0.22,0.95487
0.75,0.93,-0.04443
0.13,0.74,1.4989
0.41,0.31,0.91089
0.28,0.9,1.9364
0.57,0.95,0.54376
0,0.37,0.41596
1,0.73,0.7781
0.43,0.8,1.3418
0.29,0.06,0.94268
0.7,0.71,-0.15684
0.04,0.2,0.40264
0.17,0.35,1.249
0.45,0.64,0.87156
0.34,0.04,0.7986
0.44,0.56,0.86345
0.74,0.74,-0.21561
0.31,0.24,1.1666
0.95,0.92,0.6427
0.45,0.4,0.66787
0.6,0.24,-0.36178
0.57,0.37,-0.078938
0.72,0.37,-0.56201
0.99,0.02,-0.20444
0.08,0.69,1.2345
0.84,0.42,-0.33249
0.41,0.83,1.4339
0.86,0.53,-0.25316
0.74,0.54,-0.51603
0.54,0.45,0.23343
0.23,0.55,1.4571
0.87,0.06,-0.75983
0.47,0.61,0.71454
0.06,0.32,0.70207
0.43,0.95,1.4205
0.06,0.7,1.0975
0.99,0.57,0.53089
0.99,0.9,0.91176
0.95,0.02,-0.23129
0.42,0.53,1.0185
0.23,0.29,1.2764
0.22,0.02,1.0394
0.74,0.03,-0.94532
0.49,0.92,0.96554
0.25,0.83,1.7538
0.5,0.51,0.50283
0.72,0.58,-0.47653
0.74,0.3,-0.79087
0.16,0.02,0.86777
0.96,0.5,0.20322
0.04,0.6,0.84845
0.21,0.54,1.5343
0.69,0.1,-0.91073
0.89,0.03,-0.60456
0.11,0.51,1.1408
0.53,0.25,0.12029
0.63,0.87,0.18458
0.6,0.42,-0.24997
0.05,0.13,0.43048
0.36,0.78,1.6458
0.26,0.31,1.2884
0.96,0.93,0.52434
0.33,0.66,1.4959
0.89,0.29,-0.25312
0.66,0.79,-0.073211
0.71,0.16,-0.78421
0.58,0.27,-0.20736
0.79,0.09,-0.79934
0.66,1,0.1973
0.38,0.92,1.5199
0.97,0.57,0.31914
0.44,0.15,0.50202
0.9,0.7,0.16865
0.54,0.06,-0.18534
0.65,0.46,-0.32844
0.12,0.24,0.91942
0.51,0.69,0.56516
0.63,0.01,-0.6752
0.81,0.63,-0.23771
0.7,0.06,-0.80264
0.63,0.56,-0.21716
0.86,0.28,-0.50219
0.77,0.65,-0.46193
0.53,0.21,-0.017385
0.54,0.58,0.20167
0.32,0.82,1.7658
0.67,0.49,-0.37462
0.66,0.67,-0.22468
0.94,0.12,-0.35669
0.87,0.03,-0.67997
0.53,0.64,0.41283
0.15,0.86,1.7025
0.9,0.19,-0.37318
0.96,0.54,0.27649
0.33,0.74,1.6158
0.14,0.25,1.0834
0.63,0.07,-0.59055
0.92,0.44,0.021622
0.88,0.83,0.026321
0.14,0.93,1.6662
0.84,0.95,0.030327
0.25,0.72,1.7367
0.18,0.95,1.9284
0.8,0.15,-0.80292
0.09,0.03,0.57757
1,0.95,0.8988
0.15,0.41,1.1697
0.31,0.81,1.6945
0.95,0.18,-0.06786
0.33,0.25,1.1609
0.05,0.97,1.2848
0.15,0.12,0.96554
0.55,0.04,-0.26262
0.63,0.73,0.027195
0.53,0.85,0.69559
0.03,0.18,0.33768
0,0.85,0.84998
0.61,0.55,-0.1395
0.91,0.64,0.16237
0.01,0.79,0.93854
0.23,0.84,1.8387
0.65,0.86,0.0012339
0.75,0.29,-0.60642
0.56,0.45,-0.014669
0.57,0.09,-0.41116
1,0.74,0.80014
0.39,0.08,0.69258
0.75,0.54,-0.42607
0.28,0.27,1.185
0.53,0.8,0.57275
0.39,0.41,1.1237
0.33,0.77,1.6505
0.35,0.38,1.1231
0.38,0.61,1.2729
0.78,0.5,-0.43133
0.39,0.62,1.3194
0.54,0.3,0.12881
0.04,0.89,1.1662
0.63,0.99,0.28231
0.72,0.2,-0.7642
0.77,0.45,-0.58614
0.71,0.39,-0.66551
1,0.32,0.30058
0.71,0.7,-0.2003
0.67,0.15,-0.61861
0.64,0.02,-0.79023
0.44,0.55,0.91286
0.28,0.94,1.8733
0.82,0.69,-0.28731
0.53,0.56,0.46113
0.24,0.62,1.636
1,0.24,0.28912
0.55,0.4,0.039658
0.21,0.15,1.1506
0.91,0.14,-0.378
0.03,0.82,0.9902
0.13,0.82,1.4638
0.7,0.49,-0.4032
0.09,0.09,0.61074
0.14,0,0.82478
0.9,0.46,-0.14732
0.89,0.26,-0.40222
0.84,0.9,0.08227
0.66,0.83,0.094148
0.97,0.76,0.53473
0.42,0.66,1.1544
0.25,0.84,1.8394
0.4,0.48,1.0347
0.78,0.73,-0.30694
0.35,0.44,1.3134
0.36,0.5,1.1623
0.51,0.07,0.0048672
0.07,0.25,0.75812
0.51,0.99,0.93183
0.7,0.84,-0.24647
0.5,0.06,0.029289
0.5,0.92,0.9335
0.92,0.16,-0.3461
0.14,0.7,1.4553
0.53,0.27,0.11796
0.41,0.78,1.2756
0.81,0.18,-0.73603
0.1,0.26,0.8211
0.38,0.67,1.3085
0.01,0.4,0.44174
0.44,0.13,0.44237
0.24,0.78,1.7818
1,0.55,0.58487
0.5,0.46,0.48908
0.07,0.8,1.218
0.6,0.8,0.19359
0.78,0.81,-0.19761
0.21,0.02,1.0145
0.89,0.45,-0.2122
0.81,0.12,-0.82877
0.59,0.87,0.37528
0.71,0.36,-0.58813
0.94,0.93,0.57557
0.13,0.95,1.6931
0.52,0.2,0.063848
0.5,0.32,0.41349
0.82,0.22,-0.76666
0.97,0.71,0.50744
0.52,0.97,0.83704
0.99,0.46,0.37582
0.28,0.83,1.8073
0.99,0.87,0.82325
0.82,0.37,-0.50393
0,0.3,0.33566
0.06,0.77,1.0734
0.67,0.73,-0.16564
0.55,0.09,-0.30002
0.68,0.82,-0.15529
0.13,0.57,1.3225
0.56,0.88,0.57723
0.07,0.79,1.187
0.78,0.17,-0.75791
0.71,0.11,-1.0003
0.54,0.11,-0.094073
0.06,0.63,1.0486
0,0.6,0.57128
0.79,0.68,-0.27204
0.85,0.18,-0.57764
0.62,0.7,-0.039754
0.53,0.79,0.64592
0.89,0.59,-0.089118
0.37,0.92,1.6104
0.2,0.8,1.7007
0.1,0.05,0.65421
0.67,0.23,-0.64621
0.6,0.2,-0.3723
0.19,0.28,1.2724
0.17,0.99,1.7596
0.34,0.44,1.2939
0.79,0.1,-0.71678
0.17,0.36,1.1867
0.98,0.92,0.81001
0.83,0.53,-0.37301
0.63,0.91,0.12567
0.31,0.74,1.6564
0.82,0.04,-0.9845
0.02,0.29,0.40437
0.2,0.89,1.7068
0.61,0.02,-0.57076
0.5,0.73,0.78464
0.67,0.06,-0.8298
0.57,0.72,0.29128
0.06,0.89,1.2351
0.41,0.85,1.4014
0.61,0.76,0.1111
0.61,0.18,-0.59435
0.59,0.37,-0.20793
0.95,0.55,0.27303
0.98,0.04,-0.063652
0.25,0.21,1.1767
0.3,0.19,1.1114
0.77,0.84,-0.19475
0.72,0.65,-0.30407
0.7,0.83,-0.14328
0.58,0.28,-0.20681
0.48,0.06,0.30128
0.24,0.14,1.0434
0.09,1,1.4675
0.98,0.1,0.025207
0.11,0.3,0.91936
0.73,0.65,-0.28259
0.13,0.81,1.4936
0.47,0.95,1.1064
0.69,0.62,-0.34669
0.21,0,0.89273
0.97,0.66,0.40442
0.65,0.67,-0.23302
0.06,0.67,1.0486
0.89,0.69,0.01842
0.65,0.69,-0.1098
0.79,0.66,-0.2974
0.49,0.61,0.63921
0.06,0.46,0.79897
0.7,0.16,-0.83768
0.38,0.98,1.6365
0.5,0.21,0.16628
0.73,0.18,-0.75835
0.06,0.21,0.58596
0.56,0.81,0.46713
0.53,0.69,0.45163
0.95,0.68,0.39569
0.46,0.79,1.1046
0.09,0.21,0.77042
0.04,0.58,0.86759
0.82,0.49,-0.40316
0.44,0.14,0.52711
0.06,0.86,1.2361
0.41,0.54,1.2057
0.27,0.8,1.762
0.01,0.19,0.21593
0.36,0.95,1.7362
0.15,0.38,1.1257
0.82,0.66,-0.24828
0.95,0.96,0.66122
0.91,0.92,0.36605
0.46,0.37,0.65664
0.76,0.03,-0.93781
1,0.46,0.44929
0.37,0.56,1.4317
1,0.25,0.15014
0.2,0.62,1.5545
0.67,0.7,-0.25542
0.59,0.46,-0.11116
0.48,0.92,1.0527
0.93,0.92,0.48092
0.43,0.53,0.97335
0.66,0.31,-0.45803
0.56,0.94,0.59113
0,0.22,0.18348
0.05,0.71,1.0509
0.93,0.38,-0.083407
0.76,0.15,-0.72973
0.32,0.64,1.6292
0.14,0.26,1.0348
0.37,0.29,1.0286
0.36,0.05,0.84507
0.47,0.94,1.0948
0.09,0.89,1.4307
0.83,0.38,-0.44492
0.97,0.54,0.36172
0.1,0.19,0.80745
0.59,0.04,-0.39703
0.61,0.87,0.25443
0.52,0.71,0.67906
0.53,0.37,0.23869
0.88,0.98,0.33741
0.56,0.37,-0.046681
0.64,0.18,-0.62506
0.85,0.56,-0.12767
0.33,0.07,1.0368
0.86,0.99,0.16737
0.96,0.57,0.26625
0.71,0.06,-0.93025
0.46,0.2,0.5123
0.77,0.79,-0.18636
0.26,0.77,1.7166
0.55,0.5,0.12735
0.55,0.14,-0.07783
0.35,0.91,1.7019
0.45,0.53,0.87521
0.77,0.15,-0.80104
0.75,0.59,-0.47618
0.95,0.03,-0.25276
0.25,0.5,1.4322
0.67,0.82,0.014857
0.11,0.07,0.78047
0.45,0.49,0.80074
0.62,0.47,-0.11655
0.24,0.5,1.4497
0.3,0.13,1.0222
0.4,0.49,1.0421
0.99,0.74,0.62773
0.53,0.23,0.10417
0.63,0.02,-0.69322
0.24,0.15,1.1645
0.19,0.44,1.3046
0.37,0.98,1.7577
0.03,0.85,1.1125
0.53,0.93,0.69681
0.14,0.05,0.88112
0.17,0.43,1.3382
0.74,0.66,-0.45369
0.95,0.99,0.76051
0.14,0.15,0.95666
0.86,0.38,-0.37208
0.51,0.49,0.38597
0.63,0.08,-0.6747
0.22,0.84,1.8166
0.4,0.2,0.81509
0.54,0.7,0.41486
0.09,0.47,0.96904
0.91,0.69,0.12513
0.6,0.92,0.28867
0.51,0.34,0.27438
0.44,0.09,0.44821
0.01,0.39,0.54178
0.72,0.91,-0.14261
0.1,0.1,0.67153
0.81,0.84,-0.15223
0.26,0.25,1.2041
0.62,0.09,-0.54309
0.16,0.33,1.1094
0.06,0.92,1.306
0.3,0.43,1.3077
0.05,0.28,0.65623
0.66,0.13,-0.74606
0.67,0.32,-0.5611
0.57,0.86,0.46162
0.65,0.47,-0.35003
0.63,0.13,-0.55884
0.07,0.4,0.78075
0.48,0.71,0.88019
0.7,0.59,-0.44308
0.05,0.35,0.57552
0.42,0.6,1.1319
0.29,0.08,1.1112
0.52,0.36,0.29623
0.55,0.27,-0.10155
0.9,0.71,0.083615
0.8,0.98,0.07283
0.18,0.15,1.0205
0.74,0.56,-0.47022
0.6,0.35,-0.23537
0.38,0.69,1.3978
0.66,0.08,-0.81277
0.13,0.5,1.3049
0.94,0.11,-0.19456
0.41,0.04,0.62072
0.09,0.14,0.68888
0,0.59,0.67183
0.13,0.41,1.2212
0.21,0.66,1.6026
0.58,0.26,-0.27439
0.46,0.1,0.3624
0.43,0.87,1.3446
0.42,0.67,1.1198
0.6,0.51,-0.07403
0.19,0.2,1.1554
0.99,0.55,0.44984
0.84,0.35,-0.51193
0.44,0.3,0.61194
0.86,0.02,-0.72936
0.51,0.36,0.28486
0.03,0.61,0.75869
0.27,0.03,1.0001
0.46,0.25,0.44546
0.37,0.05,0.77648
0.2,0.94,1.9637
0.4,0.22,0.81374
0.64,0.49,-0.25782
0.87,0.35,-0.49591
0.32,0.03,0.95639
0.21,0.81,1.8665
0.52,0.9,0.80792
0.67,1,0.031812
0.12,0.19,0.7994
0.34,0.68,1.4375
0.81,0.59,-0.34853
0.54,0.9,0.56279
0.98,0.03,-0.090327
0.8,0.69,-0.23018
0.74,0.17,-0.80764
0.1,0.79,1.4092
0.01,0.01,0.016127
0.72,0.32,-0.69043
0.65,0.6,-0.19136
0.58,0.71,0.18931
0.03,0.67,0.92435
0.17,0.81,1.677
0.8,0.11,-0.81158
0.96,0.51,0.23742
0.26,0.17,1.2025
0.91,0.9,0.35237
0.31,0.91,1.9303
0.72,0.84,0.0052869
0.98,0.58,0.38824
0.49,1,1.1026
0.89,0.18,-0.47906
0.28,0.96,1.9695
0.92,0.54,0.10268
0.78,0.35,-0.72237
0.07,0.51,0.93496
0.07,0.96,1.4835
0.65,0.65,-0.2381
0.88,0.68,-0.078329
0.5,0.9,0.9603
0.56,0.96,0.60677
0.12,0.3,0.99117
0.3,0.21,1.2807
0.08,0.1,0.5787
0.46,0.54,0.84246
0.4,0.92,1.4911
0.36,0.82,1.5658
0.11,0.12,0.76951
0.3,0.58,1.6173
0.53,0.32,0.099393
0.92,0.43,0.050994
0.19,0.72,1.6667
0.4,0.38,0.92354
0.14,0.02,0.7662
0.87,0.21,-0.55968
0.69,0.04,-0.90508
0.67,0.55,-0.3357
0.81,0.9,-0.0028041
0.24,0.33,1.4574
0.49,0.38,0.38903
0.59,0.97,0.5519
0.62,0.33,-0.41578
0.96,0.42,0.11585
0.26,0.01,0.90742
0.02,0.91,1.1203
0.21,0.71,1.7498
0.99,0.53,0.49648
0.52,0.03,-0.059468
0.27,0.57,1.5285
0.86,0.78,0.016043
0.3,0.99,2.0057
0.07,0.42,0.81902
0.03,0.21,0.48111
0.31,0.67,1.5672
0.48,0.61,0.75563
0.49,0.98,1.0277
0.39,0.09,0.79066
0.54,0.55,0.25699
0.58,0.77,0.32375
0.53,0.5,0.25283
0.74,0.35,-0.54974
0.92,0.59,0.16689
0.43,0.82,1.1959
0.15,0.71,1.4514
0.34,0.97,1.8834
0.36,0.99,1.767
0.4,0.63,1.1322
0.96,0.53,0.29613
0.61,0.31,-0.39857
0.27,0.46,1.4231
0.71,0.66,-0.2068
0.22,0.57,1.5942
0.03,0.36,0.49313
0.51,0.39,0.35479
0.94,0.69,0.33438
0.22,0.97,1.8886
0.99,0.82,0.81759
0.52,0.18,-0.037723
0.85,1,0.263
0.41,0.94,1.4689
0.72,0.17,-0.76646
0.68,0.87,-0.043315
0.8,0.54,-0.43794
0.98,0.93,0.78082
0.06,0.52,0.91697
0.58,0.97,0.47511
0.36,0.84,1.6505
0.92,0.57,0.070134
1,0.76,0.76646
0.44,0.67,1.1231
0.68,0.61,-0.26328
0.46,0.3,0.57945
0.22,0.03,0.98861
0.65,0.48,-0.39359
0.64,0.28,-0.50603
0.38,0.12,0.91972
0.99,0.07,0.016856
0.03,0.62,0.75182
0.82,0.78,-0.10298
0.71,0.62,-0.35264
0.83,0.63,-0.29317
0.25,0.01,0.99376
0.95,0.71,0.37487
0.69,0.83,-0.14675
0.3,0.85,1.8602
0.3,0.95,1.9358
0.58,0.11,-0.35128
0.09,0.1,0.52467
0.04,0.46,0.75096
0.47,0.01,0.17978
0.67,0.1,-0.80084
0.87,0.52,-0.29543
0.11,0.41,0.9905
0.36,0.23,1.0428
0.94,0.54,0.16751
0.45,0.88,1.1872
0.42,0.28,0.74495
0.09,0.65,1.1221
0.73,0.43,-0.568
0.51,0.54,0.53586
0.46,0.66,0.92193
0.49,0.84,0.77554
0.37,0.25,1.0913
0.17,0.33,1.2397
0.34,0.72,1.57
0.28,0.79,1.7454
0.07,0.99,1.4304
0.64,0.37,-0.41502
0.18,0.84,1.6992
0.59,0.61,0.016533
0.55,0.57,0.36823
0.03,0.94,1.1178
0.77,0.41,-0.55227
0.76,0.75,-0.28121
0.83,0.16,-0.73221
0.77,0.2,-0.77193
0.43,0.34,0.75124
0.05,0.72,0.95968
0.36,0.94,1.7402
0.58,0.82,0.26432
0.18,0.83,1.7329
0.32,0.24,1.2194
0.27,0.55,1.4606
0.48,0.19,0.31533
0.69,0.81,-0.020153
0.95,0.41,0.067875
0.16,0.99,1.8037
1,0.28,0.2535
0.59,0.8,0.25678
0.92,0.92,0.38607
0.65,0.7,-0.13885
0.68,0.65,-0.27878
0.69,0.33,-0.54879
0.73,0.53,-0.48041
0.71,0.28,-0.73104
0.23,0.2,1.1645
0.26,0.12,1.2072
0.73,0.38,-0.62714
0.24,0.95,1.9937
0.71,0.05,-0.83889
0.24,0.22,1.2116
0.5,0.3,0.37251
0.66,0.6,-0.19579
0.22,0.56,1.6202
0.73,0.4,-0.58407
0.23,0.35,1.3908
0.23,0.39,1.3518
0.25,0.45,1.4775
0.84,0.24,-0.54295
0.75,0.82,-0.25765
0.4,0.02,0.59368
0.95,0.06,-0.20734
0.43,0.36,0.78141
0.77,0.55,-0.36382
0.41,0.06,0.50539
0.84,0.57,-0.24674
0.52,0.83,0.70927
0.52,0.13,-0.035919
0.07,0.34,0.73268
0.99,0.71,0.71251
0.55,0.12,-0.35583
0.33,0.86,1.7543
0.99,0.4,0.23313
0.86,0.67,-0.12396
0.25,0.24,1.3039
0.5,0.94,1.0041
0.64,0.47,-0.38025
0.05,0.61,1.0175
0.09,0.83,1.4246
0.57,0.3,-0.07415
0.27,0.24,1.182
0.17,0.4,1.2824
0.26,0.95,1.9459
0.49,0.07,0.10892
0.89,0.86,0.22462
0.39,0.06,0.58358
0.42,0.4,0.83876
0.88,0.12,-0.65685
0.33,0.8,1.7305
0.63,0.97,0.1778
1,0.52,0.52625
0.69,0.96,-0.015069
0.32,0.58,1.4384
0.99,0.88,0.74433
0.03,0.12,0.21967
0.15,0.17,0.86669
0.78,0.68,-0.30067
0.37,0.79,1.4853
0.58,0.61,0.10288
0.22,0.72,1.7242
0.71,0.17,-0.80067
0.95,0.69,0.3081
0.37,0.57,1.3206
0.06,0.91,1.3499
0.67,0.97,0.069355
0.81,0.36,-0.58759
0.48,0.11,0.27681
1,0.86,0.80756
0.76,0.45,-0.45203
0.28,0.41,1.3852
0.58,0.33,-0.17239
0.07,0.46,0.87653
0.08,1,1.5359
0.19,0.3,1.2766
0.36,0.64,1.3601
0.52,0.86,0.74478
0.28,0.98,1.988
0.22,0.14,1.1265
0.25,0.18,1.2314
0.77,0.8,-0.16106
0.64,0.19,-0.56271
0.55,0.24,-0.057068
0.5,0.15,0.10176
0.96,0.74,0.43447
0.11,0.99,1.6515
0.25,0.82,1.84
0.12,0.32,0.92214
0,0.43,0.50761
0.98,0.22,0.084266
0.56,0.53,0.18531
0.38,0.32,1.084
0.2,0.79,1.8558
0.27,0.04,1.0478
0.78,0.41,-0.64629
0.8,0.53,-0.43241
0.1,0.14,0.77918
0.39,0.39,0.95565
0.02,0.94,1.1003
0.43,0.25,0.64367
0.14,0.22,0.97133
0.21,0.8,1.824
0.67,0.79,-0.16517
0.73,0.31,-0.72206
0.94,0.59,0.26046
0.39,0.81,1.3615
